31,인문대학,국어국문학과,4,전공선택,6763001,저널리즘 글쓰기,장영은,제15호관 인문대학-120 어학원강의실-1[SP120], [SP120:금(2B-3)(4-5A)],온라인(동영상),3
32,인문대학,국어국문학과,4,전공선택,8293001,진로설계세미나,김정경,제15호관 인문대학-503 전용어학실습실-3[SP503], [SP503:화(9)],온라인(동영상+화상),1
33,인문대학,국어국문학과,4,전공선택,10495001,문화연구의이해,노지승,제15호관 인문대학-503 전용어학실습실-3[SP503]," [SP503:화(7-8A),수(7-8A)]",온라인(동영상+화상),3
34,인문대학,영어영문학과,0,전공선택,9062006,RISE,이용화,-,-,온라인(화상),3
35,인문대학,영어영문학과,1,전공필수,AIB6094001,영어회화(2),알라나 커밍스,제15호관 인문대학-403 전용어학실습실-3[SP403]," [SP403:월(3),목(1)]",온라인(동영상+화상),1
36,인문대학,영어영문학과,1,전공필수,AIB6094002,영어회화(2),윌리엄 데이비스,"제15호관 인문대학-116 강의실(대)-2[SP116], 제15호관 인문대학-317 교육통계실습실[SP317]", [SP116:목(1)] [SP317:월(3)],온라인(동영상+화상),1
37,인문대학,영어영문학과,1,전공필수,AIB6094003,영어회화(2),윌리엄 데이비스,제15호관 인문대학-405 대학원세미나실[SP405]," [SP405:화(4),목(4)]",온라인(동영상+화상),1
38,인문대학,영어영문학과,1,전공필수,AIB6095001,영작문(1),윌리엄 데이비스,제15호관 인문대학-403 전용어학실습실-3[SP403]," [SP403:수(4),금(1)]",온라인(동영상+화상),1
39,인문대학,영어영문학과,1,전공필수,AIB6095002,영작문(1),윌리엄 데이비스,"제15호관 인문대학-317 교육통계실습실[SP317], 제15호관 인문대학-405 대학원세미나실[SP405]", [SP317:수(9)] [SP405:월(6)],온라인(동영상+화상),1
40,인문대학,영어영문학과,1,전공필수,AIB6095003,영작문(1),알라나 커밍스,제15호관 인문대학-116 강의실(대)-2[SP116]," [SP116:수(4),금(1)]",온라인(동영상+화상),1
41,인문대학,영어영문학과,1,전공필수,AIB6095004,영작문(1),알라나 커밍스,제15호관 인문대학-116 강의실(대)-2[SP116]," [SP116:월(6),수(9)]",온라인(동영상+화상),1
42,인문대학,영어영문학과,1,전공선택,6950001,전공글쓰기,신나미,제15호관 인문대학-403 전용어학실습실-3[SP403]," [SP403:화(2B-3),목(2B-3)]",온라인(화상)+오프라인,3
43,인문대학,영어영문학과,1,전공선택,AIB6092001,영미문학의이해,전신화,제15호관 인문대학-116 강의실(대)-2[SP116]," [SP116:화(5B-6),목(5B-6)]",온라인(동영상+화상)+오프라인,3
44,인문대학,영어영문학과,1,전공선택,AIB6092002,영미문학의이해,전신화,제15호관 인문대학-403 전용어학실습실-3[SP403]," [SP403:화(8B-9),목(8B-9)]",온라인(동영상+화상)+오프라인,3
45,인문대학,영어영문학과,2,전공기초,AIB6013001,영작문(3),알라나 커밍스,제15호관 인문대학-116 강의실(대)-2[SP116]," [SP116:월(8),화(7)]",온라인(동영상+화상),1
46,인문대학,영어영문학과,2,전공필수,AIB6008001,미국문학사,-,"제15호관 인문대학-403 전용어학실습실-3[SP403], 가상건물-200 온라인강의실[ZZ200]", [SP403:수(2B-3)] [ZZ200:월(2B-3)],온라인(동영상+화상),3
47,인문대학,영어영문학과,2,전공필수,AIB6008002,미국문학사,-,"제15호관 인문대학-403 전용어학실습실-3[SP403], 가상건물-200 온라인강의실[ZZ200]", [SP403:월(4-5A)] [ZZ200:수(4-5A)],온라인(동영상+화상),3
48,인문대학,영어영문학과,2,전공필수,AIB6009001,영어음성학,유혜배,제15호관 인문대학-403 전용어학실습실-3[SP403]," [SP403:월(5B-6),수(5B-6)]",온라인(동영상+화상)+오프라인,3
49,인문대학,영어영문학과,2,전공필수,AIB6009002,영어음성학,유혜배,제15호관 인문대학-403 전용어학실습실-3[SP403]," [SP403:화(5B-6),목(5B-6)]",온라인(동영상+화상)+오프라인,3
50,인문대학,영어영문학과,2,전공선택,6948001,근대영국소설,하인혜,"제15호관 인문대학-403 전용어학실습실-3[SP403], 제15호관 인문대학-405 대학원세미나실[SP405]", [SP403:금(2B-3)] [SP405:목(2B-3)],온라인(동영상+화상),3
51,인문대학,영어영문학과,2,전공선택,9409001,코퍼스영어학,정채관,"제15호관 인문대학-116 강의실(대)-2[SP116], 제15호관 인문대학-405 대학원세미나실[SP405]", [SP116:금(4-5A)] [SP405:화(2B-3)],온라인(동영상+화상),3
52,인문대학,영어영문학과,2,전공선택,AIB6010001,영어구문론,김정태,제15호관 인문대학-403 전용어학실습실-3[SP403]," [SP403:화(4-5A),목(4-5A)]",온라인(동영상+화상)+오프라인,3
53,인문대학,영어영문학과,3,전공기초,AIB6085001,중급영어회화(2),윌리엄 데이비스,제15호관 인문대학-116 강의실(대)-2[SP116]," [SP116:수(3),금(3)]",온라인(동영상+화상),1
54,인문대학,영어영문학과,3,전공필수,946001,영어발달사,윤소연,제15호관 인문대학-116 강의실(대)-2[SP116]," [SP116:월(4-5A),수(7-8A)]",온라인(동영상+화상)+오프라인,3
55,인문대학,영어영문학과,3,전공필수,946002,영어발달사,윤소연,제15호관 인문대학-116 강의실(대)-2[SP116]," [SP116:화(4-5A),목(4-5A)]",온라인(동영상+화상)+오프라인,3
56,인문대학,영어영문학과,3,전공필수,4455001,셰익스피어,황승현,제15호관 인문대학-116 강의실(대)-2[SP116]," [SP116:월(2B-3),수(5B-6)]",온라인(동영상+화상)+오프라인,3
57,인문대학,영어영문학과,3,전공필수,4455002,셰익스피어,황승현,제15호관 인문대학-116 강의실(대)-2[SP116]," [SP116:화(2B-3),목(2B-3)]",온라인(동영상+화상)+오프라인,3
